Comment_ID,Text,Sentiment,label
6621,Amma garuu darbeera miti,Negative,0
2883,Bilbilli isaa Osoo mention nuuf gootanii,Positive,2
5444,Ijolee asndaabo me maal jettu dhugaamo sobaa?,Negative,0
6097,Fayyoon maxxansaa kana hin arginee??,Negative,0
6000,Hinsobin jawaar sobdu,Negative,0
9234,comment akkamiti ol baasan broo,Neutral,1
3957,atillee hojii keetif jetteeti? ingilifii biddeena ta'aa,Negative,0
1555,albahaa,Negative,0
3305,Ayi gurvattii kanaa hamtuun si hin argin dhugaa,Positive,2
5638,Jawee jirtaa Akkam Nagumaa Maaf Nuboochistaa,Negative,0
1432,𝐰𝐚𝐰𝐰𝐰𝐰𝐨𝐨𝐨 𝐡𝐢𝐧 𝐪𝐚𝐫𝐦𝐞𝐬𝐢𝐧 𝐭𝐨𝐥𝐞𝐞 ,Negative,0
7788,Sin guddisiiiin,Negative,0
6493,Hantuutni du'aa barbaadde afaan adalaa arraabdi.,Negative,0
876,"mee muuziqaa sana jecha tokkoon ibsa: ""lakkoofsa tokko""",Positive,2
7740,Maal ati namni akkasii gingilchaan ofuma kee dhoksii itti fayyadami,Negative,0
3769,cabdiyaamaan,Positive,2
1997,Wayaa moo,Negative,0
7156,Dhifama olcabsan malii,Neutral,1
6479,Habaatu,Negative,0
5055,Maalii telee nuu chiraataraa maalee,Negative,0
5563,Yoomuma  waan uummata fayyadu gadhiista?    Afuuftuu wahii,Negative,0
1791,"Kaafti kana hin baranee si'dhaa anii kana jedhuu dhabatee aftaa malee kana hin baranee hin jiruu,",Negative,0
9802,Kan koo update naaf hin fidu maali rakkoon isaa,Neutral,1
7647,Afaan oromotti murri jechun maal jechudha nuf hima bilbila keessan wajjin.,Neutral,1
2335,si gana si jesani,Negative,0
1905,Ati akkaata salmaata waan bektuuf oso anaf kennite,Negative,0
3927,afaan beekumsa hin argisiisu abbaa kiyya.,Negative,0
6937,Warrii guddina biyyaa hin barbannee warrii biyyaa lama qabdaan akkanumatti oduu keessan hin oddeessina,Negative,0
9301,ira Debi nuti aragisi,Neutral,1
1977,ee osoo afaan oromifattin dhibba shan.jedhame,Neutral,1
8092,karaa imon shakke wly yoo hin dandama tae naf debisi pls,Neutral,1
8690,Wanita baayee nama gaddisudha,Negative,0
7859,Hy doctor hadhaa mana kiyyaatti egga walii funne wagga fi ji 'a lamaa gahee jira garruu ulfi taa'uu didee mana yaala yeroo hedduu deemta hin milkoofn e sababni waan kan maali inni furmata qaba moo akkam mee isaa nutti hima::,Neutral,1
6818,Onnee keenya keessa kan biraa jiraa. Bilxiginnaan kan kuftu yoo waaqa itti kadhatan malee jarri sheexanaa,Negative,0
4490,waaqayyoo saga lee jireenyaa sir haadhagessisuu waaqayyoo bro,Positive,2
3887,woow bayyeen sin diqisifadhaa,Positive,2
2920,dhugaa dubbachuuf yoo itti fufte ati addaam.,Positive,2
6054,"Ati fi Lammaan Dr.Abiyiin Mootummaa ceehumsaa gootaani, saanii booda offii keessaanni Motummaa dhabataa ta’uuf ture, garuu Dr. Abiyiin siin dhagahuu diddee kaa. Kkkkkkkkkkkkkkkkkkkkkkk. Guddaa fagoo jiru caalaa xiqqoo harkaa qaban .",Negative,0
7499,Doktora maliti kun albatidha,Negative,0
5724,"maqaan yoo dgoggora qabatee hoo
 fknf Ahmadtijaan Jamaal Ahmad ka jedhee galmaaye Gara Ahmad Jamaal Ahmad tti jijjiiruudhaaf Akkam godhuu qabna",Neutral,1
5005,Yoo reject ta'e maal gochuu dandeenya?,Neutral,1
8467,@Jawar_Mohammed Dubbiin tana akkas malee falli hinjiru,Positive,2
574,Mucaa qaxalee,Positive,2
2985,hasoofnii isaa nadhii dammaa walalaa baroonii isaa immoo anaanii dhugaa nuuf bulii❤❤❤,Positive,2
6974,Gufuu misoomaa Oromiyaa jechuu?,Negative,0
7471,Dr dubartin guyyaa 42-45 tii argitu yoom ulfofti,Neutral,1
1566,albaateerta gingilchaa,Negative,0
4086,kan nama fincaan itti diduullee nuuf hojjadhaa doktor,Neutral,1
6644,Jawar Mohammed akka durii miti afuuftuu taheeti jira.,Negative,0
3801,shaamrerri gaaruu akasi,Positive,2
3367,jabaa nama,Positive,2
7379,"Shamaaran osoo ishiin laguun irra jiruu yoo wol qunaamti saala hojeete carraan ulfa ta,u jira?",Neutral,1
813,Yeroon isiniif dabalamu qaba.waan gadi fageenyaa n ilaalu barbaaddanu otoo afaani hin fixin sa'atin isiniif kenname isin jalaa dhumaa jira.nutis argaa turre waan ta'eef sa'atin isiniif dabalamu qabaan yaada kooti.,Neutral,1
5849,JAWEE JELA POLOTIKAN HARKA BADET  …. expired. ￼JELA TAATETI ,Negative,0
7311,Bakki argama keessanii eessa?,Neutral,1
8398,kijiba kun nadidera uuu rasida murasa namaf kenna murasnimo dawalu hin dandahu amma anaf 3.10 naf kenne guyya 7 garu 3.10 humna hin qabu dawaluf dhengedamo 1.10 naf kenna hin hojatu abadan kun nutti hin kijibina nuti hoji qabna,Negative,0
1692,Abbottin haalga hatudhaa umataa kenyaa dhimaf issan biraa dhufu maalqa malee dhimaa issani hin ilaalan wan tayef duraa kaan haa sirefatani umatta kenyaa haqafihaqaan haa tajajilani san bodaa dhimii isanittis ni sirataa,Negative,0
1158,Galata qabdu dhugaa,Positive,2
5506,Namni inni nu nyaataru isa Godinaa sana maqaas duuti hadhahu,Negative,0
4908,Mashallah allahu akber,Positive,2
2336,maal jechaan jiraa,Negative,0
1460,TUmaataa jedhamaa naannoo kenyaati,Neutral,1
299,"Bagan yeroon dammaqe,jabaadhu ati mucaa nana namni Negative idea siif laattu marti ishii waan madaa isaatti buuteef,hundi leenyaa si keessatti yoo of laalle nutti hin xiqqaatu nutti baayyata malee",Positive,2
2111,dhugadhaa moo sobaa 500,Neutral,1
8604,Kitaaba sayinsi walii Galata kutaa 1 hang 8ffa,Neutral,1
988,"Dhugumatti arbeessuuf miti, fiilmiin kun fiilmii ajaa'ibaa sadarkaa isaa baay'ee eeggatedha.
Namootni hin daawwatin jirtan, seenaatii daawwadhaa!
Waan baay'ee irraa barattu.",Positive,2
2867,"ooohhhh ulfaadhu dhaloonni barate akkasitti yaada
warri akkasii nuuf haa baayyatu ani oromoo ta'uu koo qofan beeka",Positive,2
1219,heduu galatoomaa baayyeen irra baradhee,Positive,2
3829,osoo dhugaa ta'ee ishiinis akkana hin gotuu in sobdii,Negative,0
6659,Adee jirtutti banadhuu Dorgomi Jedhiin Hirraa Wayii,Negative,0
514,"Ati hayyuudha. Garuu eenyutti haasooftaa ummata sammuu udaanitu lafa guute.
Hhhhh dhakaarra taa'ee waayii manche fi arsee tatanatana oola. Haatii manaa waan nyaattu dhabdee gubatti.",Negative,0
2967,Hacaaluu 37ffaa,Positive,2
165,Wawuuu guddaa  galatoomaa... jireenya har’aa akka jalqabdu naa gootanii jirtuu,Positive,2
5275,Maliif guyyaa tariifa dabaalu isan barbaachiise micaayoo firwot jedhaamtu tana birran nuuf gahaa maloo iyyaa iyyaa dabaarsa,Negative,0
7636,Akkamittin argachu danda'a maqaa bira qaba,Neutral,1
3920,ana malatu nadhibe,Negative,0
5438,ĤAr'uma dhageessanii har'uma murteessitanii yaa bada jazbaa. Dhaloota badiif geeraruu malee dhugaa hubachuuf sammuun cufame. Hin milkooftuu hin joorin.,Negative,0
4072,Ebbiifamii,Positive,2
2636,bukooo,Negative,0
9021,Kan Koo Maf na debisu dide Lubu koo naf debisi malo malo,Neutral,1
2652,"Anuu Nan aama shamaran ta, e malee ",Neutral,1
3563,uuuuu giiftin eessa jirti akka hin dhageennee maaloo,Positive,2
2889,dhuggadhaa,Positive,2
352,wow dhugaa dubbachuuf waan guddaatu irraa baratama.wal cabsuufi wal qeequutu amaluma keenya ta'eef malee,Positive,2
4540,Mashalaa alh dhugumaa kesanii yarbii 😢jabadha,Positive,2
8972,Ijoolleen dambidollo irraa dhuftan keessaan na quunnamaa,Neutral,1
9799,Leenca namaa jabaadhu barnoota addaa nuuf laataarta hedduu galata qabda itti fufu,Neutral,1
6578,Ameriikaa barbaaddiim,Neutral,1
5950,Jawaar takka yom dhuga dubbate beka,Negative,0
6583,Maal nu ilaallataree?,Negative,0
9774,Abduu barumsa yeroo biyya jijjiirannu account keenyaaf nuu kennete kanarratti faaydaab code kanaa maali? Code kana akkuma code email sana dagachuun rakkoo qabaa??,Neutral,1
3728,Qaali namaa jechuu kanaa,Positive,2
1154,Baga nagan dhuftee Dr,Positive,2
6670,Gurbaan Warra Siree Aruusii kun maaf jeeqaa ?,Negative,0
1946,Barreeffamni birricha irratti barreeffameyyuu qubee sirriin hin barreffamni ...jelqaba qubee sirreessi,Negative,0
7546,Dr guyyaan 18 fi 11 kan hir'ataan kun naaf hin galee isaan malii?,Neutral,1
5793,Broo kiyya iddo jireenya isaatu sirrii miti pasportin kiyyas baalee roobeeti akkamitti adaamatti jijjiradha naf himimee sanyii,Neutral,1
2834,Kun dhugadham bro,Positive,2
6059,Alba'an kun mee siyaasa nagaduu dhiisee maaf suuqii banee hin nagaduu?,Negative,0
2992,dhugaa keettii bro,Positive,2
4730,Mashaalha Mashaalha Mashaalha Mashaalha Mashaalha Mashaalha Mashaalha ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,Positive,2
2894,jabaa keenya,Positive,2
7754,Hadaraa Waaqayyoon sodaadha isin warri dokterota?! isinuu yaalamuu barbaachiftu.,Negative,0
5976,Maal isaa ilaalatare waan barbaaden yoo deemtee dhirroo,Negative,0
8448,@Jawar_Mohammed Deebin qubsaa qabu kanuma.Galatoom ! our hero!!!,Positive,2
3877,dirama lama nuuf dalaga torbaanitti,Positive,2
3501,namattii toltuum utu wal futanii,Positive,2
6673,Jawaar ,Negative,0
3439,dhiironni sirritti ilaalaa dhugaa,Positive,2
3713,yaa allaah,Positive,2
1624,Ajjab jireenya itoopiyaa!!,Negative,0
4384,Amen Amen Amen Amen Amen Amen Amen Amen Amen Amen Amen Amen Amen Amen Amen Amen Amen Amen ebbifaamii obboolleessa keenyaa waaqayoo sagalee jireenyaa sinni haa dhageesisuu ebbifaamaa ❤❤❤❤❤❤,Positive,2
8084,Naa hojjechu dide bilbila koo bilbila nama birra irrati galche garuu yoo inni nama birratif bilbilu na birra hommtu hin dhufu,Neutral,1
4029,Galatoamii,Positive,2
4478,Ameen *3 jabaadhuu.,Positive,2
4326,waaqayyoo sagalee jireenyaa si haa dhageesisu eebbifami.,Positive,2
5922,Siyaasaa kufaa fudhaatee dhufee naphaaaa inii,Negative,0
2247,wora qube barate hin finetu wahe kee dubatam abichuu ,Positive,2
2166,jiiraadhuu,Positive,2
245,Gaariidha,Positive,2
8348,Jzk,Neutral,1
2109,Galana dimaatu irra hafee,Negative,0
6296,Daldalli foloitikaa nu gaheera. Nageenna dheebonne.,Negative,0
7124,Dr malo gafii tokko issin gafadha anii laguun koo yeroo tokko tokkoo ji'a tokof guyya kudha shan faa turaa naa dhufaa malidhaa maa naaf denisaa,Neutral,1
668,Kan duratii moo kuni nu gallem,Neutral,1
3878,natii dafaa me please,Positive,2
4664,Mashaa Allah tabarak Allah Neshida kan hedhuma lala wallahii hawi ko keessan caqasee umran xawwil ya ustazii Kenya oromtichan Kenya bar Ati ❤️❤️,Positive,2
7628,Adaraaa idoo itii argamuu nufi himii,Neutral,1
5699,Amma Kama dhugaa Abdii Kuttee jirta Namni gaafa Abdii kutate of galaafata waan dubbatuu fi waan dhiisu addaan hin beeku dhibee Abdii kutannaa kanaaf kan si saaxile Dippiloomaasii Biyyi teenya gaggeessummaa MM Dr Abiyyi Ahmad Biyyoota Addunyaa Waliin qabuu fi Dippiloomaasiin Biyyi teenya Addunyaa Waliin qabdu Afrikaaf Wabii akka ta'e arginaan Abdii kutattee maraachaa jirta kanaaf Kijiba kee Afuufi Afuuftuu,Negative,0
2818,jabaadhu jabbaa nama,Positive,2
5584,Rabbi isa haa buqqisu jedhaamee afaan tokkoon,Negative,0
9748,yoo maqaa nama biraatiin texting yoo siif ergame hoo?,Neutral,1
167,"akkaamtii jijiraaman kan jedhuu irraa osso nuu dhufte 
aboo umrii dheraadhuu❤",Positive,2
9418,biyya kam fahaatu kaffala,Neutral,1
9957,hayyee haala kamiin hojjanna,Neutral,1
542,Yaada onnee nama jissuu galtomi ❤❤❤,Positive,2
2733,dhugaadha bro,Positive,2
2405,shaadhamannee ajjeechan beekkama.krchu keeti??,Negative,0
6926,Afuuftuu,Negative,0
9686,suuraa jijjiiruun ni danda'amaa,Neutral,1
903,Jabaadhuu galoo koo,Positive,2
5734,biro kano suratu dogoraa,Neutral,1
6741,Comment ijole bilxee warii dubbisuu dhuftan Like godhame,Negative,0
1400,Galatooma kabajamoo,Positive,2
1373,galatooma dktar,Positive,2
2415,budaa,Negative,0
2071,Dhugajete,Positive,2
4279,Waqayyoo bara jirenyaa keessani isinf haa ebbisuu ebbifamaa ebbifamaa,Positive,2
111,Kan akka kee nuuf ha  haa dabalu abe❤,Positive,2
1768,Intaalon qoricha sammu fiixe yaalami mee demii,Negative,0
9438,dhiiri Canada jirtu kessaan naa duubiisi yoo dullachaa waggaa 70 tate rakkoo hin qabu,Neutral,1
8243,Hangam taka dhuga mee dafi na himi sii hordofatin ture aka iti banatan hin beku na barsisi,Neutral,1
6146,"Xiinxalaa Siyaasaati isin adaraa 
Jiruu mana keessan ganamaa Sana xiinxalaa mee dura. ",Negative,0
7538,Guyyasn kurnaffaan kun guyyaa marsaan laguu irraa dhaabbatee kahee lakkaa'amaa Dr?,Neutral,1
5351,"Ergaa gabaabaan  isin kaffaltiidhaaf ergitanu irratti dubbisni KWh ergamuufi wanti lakkooftuu elektirikaarra jiru wal hin argu.Hojjataan keessan hojii dhiisee mana taahee guutamoo? Maaliif wanti lakkooftuun elektrikaa lakkaa'eef wanti isin kaffaltiif gaafattan walhin simu?(Fkn the meter reading is 1328kwh ,the message for payment is 2120Kwh)",Negative,0
8406,lakkii hin hojjetu maloo nuu hin sobni dhugaa dubadha,Negative,0
1572,salama ayyalalatu,Negative,0
6424,Israel Wajjiin qoosaan hin jiru daaraa nama gootisheen karaa ishee hin bahinaa maqaa ishee hin dhahinaa warra arabootaa,Negative,0
3672,yaa Raabii umrii isanii nuuf dheresii,Positive,2
481,Namni gurbaa kana Abaaruu Barbaadu nama akka dhalateetti du'uu barbaadudha.,Positive,2
3165,namni kubbaa ilaali maraatuu nama sin dhageenye jechuudha,Negative,0
5700,lakosa tokkon nashinal id 3 galmu ni dadesa tokko na dhufe 2 misejii na dhufne,Neutral,1
946,Bagaa nagy nuf fidee qalii ,Positive,2
4311,Yeroo farifanaa gadii dhisittaan barefamaa wajiin nuu gadii dhisaa ijolee badiyaa keessaa jiranifi barisisuuf akkaa nufi toluu galtoomàa,Positive,2
5477,Budaa Akka abiyyi tii laala mee ,Neutral,1
9444,warii jarsaa hin qabnee hoo mee,Neutral,1
1955,Hangan ani jiruttidha Kun malee booda gatiin isaa .....,Neutral,1
5379,Soft copy isaa nuuf dhoobikaa maaloo🙏🙏🫡❤️,Neutral,1
4843,Mashaala mashalaaaaaaaa❤❤❤❤❤❤❤❤❤mashalaa,Positive,2
3782,dhuugaadhas,Positive,2
1049,jabaadhaa,Positive,2
1562,us badda gowwa qoyi,Negative,0
4152,Ebbifami Sol❤❤❤,Positive,2
7203,Ufi gafa guya meqa besisa 4:15,Neutral,1
3874,hin taltii maa sii hinattii hiree too,Positive,2
6809,Amma suuraa Hacee of duuba godhuunsaa qabasaawa fakkachuufii?,Negative,0
6147,Xiinxala Abdulafuuf.,Negative,0
1492,Aboo gaadii qaabii moo waan keetii mitii,Negative,0
9109,waree malif kijibdaa😁😁😁,Negative,0
6483,Jazbaa jedhiin arabni rabbiin caala sodaatuum Israeliin ,Negative,0
7710,Safuu,Negative,0
8882,Odaa Bultum ho,Neutral,1
9380,maaf kutere,Negative,0
5557,Nuti Hojii male oduu keetiif iddoo hamma tusseedhaaf kenninu siif hin kenninu gurbattii jawaar Sobduu Kee kana,Negative,0
7332,"Dr gorsa keessaniifi galatoomaa .qorichi sukkaaraa yeroo dheeraafi fudhatamu miidhaa biroo fiduudanda,aa?",Neutral,1
8129,Akkataa nuh barsiisi maloo imo Ethiopia hidhuu barbadaa wly adara nutii himaa,Neutral,1
1621,Abjuun bara beelaa biddeena biddeena jetti,Negative,0
2221,Gaffii koo Bara 1997 kaasee,Neutral,1
6411,Worren koomentiin wool qeeqxan dhiisa isiraahiliin musiliimas miti kiristaanas miti keenya keessan hin jedhina nuti ithi'opi'adha,Neutral,1
9302,akkamittin interview video hojjena,Neutral,1
6576,Maal kun,Negative,0
209,Barumsa akkanumalee gorsa nuuf qooddaniif galatoomaa ❤️ Jabaadhu,Positive,2
62,"wow, dubbii dhugaa!!!",Positive,2
9325,akkamitin video namaa jalqabaa dhageegatanii ofii bodaraa farfannani hojatuu pilisii nafii himii,Neutral,1
6418,Dhoqqee Lafa Jiru hin Beekne Alshababiin Dura Baasi Biyya Kee Keessa Ati iyyuu Gargaarsa Biyya biraan jiraata,Negative,0
567,Nama Ethiopia keessa jiraate off argate an si qofaan arge dhugaa,Positive,2
4659,Ajaa'iba Nageenyaa sawsaw Ilma namaa Beekumsii Eegumsaa dursii Sabaafi sab du'aa kan ani Baratadhaa Qalbii koottuu shakkii gurriis Eegumsaa Alhamdulillah sawsaw,Positive,2
3014,Urjii dhaloota si'anaa jabaadhu hamtuun sii hin argin! Keep it up bro!,Positive,2
587,Obboleessi kun Etv  fi Obn...irraatti dhihaate  yaadaa culuuluqaa kana dhalootaaf osoo hiree..,Positive,2
6716,Walooma ciminaa keessaan tokkumaaf fayyadama,Neutral,1
5957,Jaarsa biyya ,Positive,2
2499,gota.oromo,Negative,0
1200,galatoomi,Positive,2
7188,Dr sanyiin kormaa hanga guyyota meeqa qama shamaras keessa tura nuuf hojjadhu,Neutral,1
1757,Ofqabi ka mare ‍♂,Negative,0
9183,moobaayila networkiin dide akkamiin network guunna?,Neutral,1
8719,Oromoon gadaan bulti,Neutral,1
5483,"Ya.namicha.osoo.biyya.ofiti.yaadane.akkanamiti.ati.gurahinqabdu.ijas.hinqabdu.maal.nuhojette.jennaan.sidhagenya.ati.yaroo.ormi.nubulchus.biyanama.hdha.yaroo.nu.ofbulchu.ja
Lqabnus.numormu.eessa.ati.sinbeenu",Negative,0
1913,Erga Asirratti maxansite akkamitti laalu dhabna,Negative,0
9117,si hin barbaduu jedhe,Negative,0
5906,Dr maraara guddina irraatti harimattu,Negative,0
7550,Dr Barumsa guddaa nuuf dabarsaa jirta galatoomi jechaa! Anqaaqun erga cabdee boddee Dhangala'aan ba'u jalqaba waan ta'eef osoo inni irraa hin dhaabbatin yoo waal qunnamtii saala gaggeeffame Carraan hulfaa'uu hin jiramoo? Hin jiruu?,Neutral,1
4995,"code har,aa ergaa?
 yeroo raawwatu",Neutral,1
1007,Mee Namani jiirraa jaalatani jirtuu hiriyaa dhugaa jechun Akka issadha Gobaziikoo nufi jiradhuu,Positive,2
5442,"Johar jechuun Sheeyxana Nama fakkaatu Diina Ummata Oromooti 
Baandaadha",Negative,0
2157,dhugaa. ketiii. Abiyii,Positive,2
8711,Benesaa manaa Oromoo kessatti dhalate ummata fixaa jiraa ilmi kasaayee,Negative,0
8932,Jalqabanii qaata??,Neutral,1
6360,Gaafa sammuun si alba'u kan ati xiinxaltu waanuma akkasitti,Negative,0
8310,Instagrami cufamee iratii naf hojadhumee kan password adisii gafatuu,Neutral,1
2918,Barnoota mucaa kanaa namni jaallattan like godhii darbi mucaa kun qorataa seena oromooti barsiisa cimaadha,Positive,2
5622,Umata oduu Afufu kana dadhamne duranu namuma biyaaf dhabbatu maaf dadhabdu hattuf saamtu bartaneka kaaf marata jirtuu,Negative,0
2941,Bayye nama gaddisiisa dhuga,Positive,2
7631,Maqaa bira maal ja.aniin,Neutral,1
7893,"qaamnii saalaa dhiiraa yoo ka,uu didee maal godhuu",Neutral,1
5812,"Adeeroo Kasaartee Deemii Rafi!
Wallaahi Abbichuun Si Moo'ee Jiraa Firraa Us yaa Abu Faannoo",Negative,0
2713,makiinan hin jiruyii,Neutral,1
1968,Itti muddii,Positive,2
5733,umuriin sirreefadha Jenan naa dideem,Neutral,1
8863,Galatoomaa,Neutral,1
6379,Akka durii gowwaan calisee sifii duhuu hin jiruu demi jirenyaa mataa kettii jiradhuu jedhanii hajii niqiluudhaanii,Negative,0
9660,misejii bade akkamitii.na debisa misejii na gale kanii nashinalii ayidii na Jala bade,Neutral,1
5790,Maloo umurii fi suurrii koo dogogoraa qaba sirachuu ni danda'a?,Neutral,1
5410,Kitaaba kana Eessa argachuu dandeenya?,Neutral,1
7823,Itti fayyadamni isaa dhukkuboota hundaafuu wolfakkaataadha?,Neutral,1
8379,namaa App kanaa fayyadamufillee Ergineetin misejiin nu dhufnee Akkaam gonaare yoo messages hin dhufnnee bilbiluun hin danda'amuu waani ta'eef furmaani Isaa maali?,Neutral,1
7470,18 fi 11 maaalii?,Neutral,1
6374,Akkuma duriiti,Negative,0
7468,Dhifamaa Dr Hundaa Caalaa Bilbila Keessan Na Erguu Hin Dandeessa?,Neutral,1
8730,Dhalaa sabboonummaa qabdu natti fuudhuu qabda,Neutral,1
5592,Dubachuu duraa hubachuu caladhaa ya? Jawee ??????,Negative,0
7231,"Harkaa saamuna ittii dibe yoo ofi irraa baasuti samunichi gara qaama sala dhiraati seene rakkoo uumu Nii danda,aa?",Neutral,1
3044,nuuf jiraadhuu silaa gaarii hin jaalatuu biyyii kunii,Positive,2
2961,kana sanyii goota,Positive,2
9274,maaf cuftere Business ilaala hojjeenna,Neutral,1
171,Jabaadhu Jabba keenyaa ❤,Positive,2
1822,Ba'u afuuftu,Neutral,1
1615,Amma kana enyuu sin amanaa ,Negative,0
533,Dhuguma nutti taphataa jiruum,Negative,0
9880,guddaa galatoomi,Neutral,1
3464,bagaaaaaa baga baga,Negative,0
2225,gooteerre.,Negative,0
6869,Ejjennoo dhabeera inni,Negative,0
6537,Mee jalqaba alshabaabiin of keessaa baasaa ja'iin,Negative,0
7300,Sukkarinifi dhibani dhigaa tokko mee naa deebisi,Neutral,1
7347,Dr gorsa keetiif baay'ee galatoomi gorsa kee fudhanneerra insha allah itti fayyadamna❤️❤️❤️,Neutral,1
2977,dhugaa ati nama jabaadha,Positive,2
1958,Ni taha Abbichu mo 1000  nu ha godhamiyu,Positive,2
3691,salalaahu caleyhi wasalam,Positive,2
9081,Kake idoo kamitti,Neutral,1
4390,"AmeenAmeen Ameen sagalee jirenyaa si hadhagesisuu,❤❤❤❤❤❤❤❤",Positive,2
6520,Maal jechuudha Amma kun‍♂️,Negative,0
7223,adera rabbi jedhi naa himi sababin maata dhukkubi maali,Neutral,1
2218,Dhugaa kee jeete dhiraa ati,Positive,2
7127,"Dubartiin tokkoo laguu utuu hin argin, utuu hoosistuu ulfaa'uu ni dandeessi Dr...",Neutral,1
1894,Kanarraa waanan baradhe hin qabu,Negative,0
4437,Elllleeeeeee elleeeeee ellleeeeeeee elllleeeeeeeee❤❤❤❤❤❤❤,Positive,2
2239,jaanaadhuka,Positive,2
5810,Ilmozinaa,Negative,0
5824,"Jawaar Xiinxalaa guddaadha; garuu Xinxalli isaa bu’aa lafa qabate bara 2018 duraaa buuse ture bara 2018 booda garuu keessattu sabaa Oromootif kisaaraa guddaa ta’eera sabaabnisa Impaayera Itoophiyaa kan Oromoo cunqunsaa ture karaa naannawwaan cimsaa jira, Gabaabumatti Jawaar akkuma Abiyyi bara 2018 booda Oromoon akka malee akka miidhamu taasisaa jira, …. Abiyyi fi Jawaar fuula saantima tokkooti lamaan isaanitu Itoophiyaa Itoophiyaa jedhu eege fi huddu raasaa jiru kun ammoo Oromoo irratti kisaara guddaa geessisa jira….",Negative,0
557,Esan sin argadhaa,Neutral,1
80,Umurii dheraadhu❤❤❤,Positive,2
8272,barsiisaa maalifan soba dubbata akkamitti mallaqa bafatan?,Negative,0
8141,Ethiopiaf Taha Malo Naa Deebisi,Neutral,1
7808,"Daa,imaafi rakko Akkami fida Dr",Neutral,1
3523,dhugaa walirraa ni bareddu.,Positive,2
7456,18 fi 11 Eessaa argatte???,Neutral,1
6346,Nu Galchaa ree,Negative,0
2698,oddu dhisii hojadhuu,Negative,0
5940,Gaariidha dorgomuun of madaaluu waan ta'eef.,Neutral,1
525,Oromiyyaa nama akka kana qabachuu ishitti galatoomii dhugaa waqayyoo dachan sii ebbisuu ammaa leen nuu dhiyyachuu qabda,Positive,2
6640,jawwar siyaasa duubatti hafaa dubbata. siyaasa dulloomaa,Negative,0
1733,Jawar king abbaa qabsoo oromoo ,Positive,2
4594,Masha Allah ❤❤ leencaa baha Africa ❤❤,Positive,2
2814,dhugaadha,Positive,2
6854,"Dhugaadha. WBO'n jettan saamtudha. Saamtuu saba ofii saamtu. Warshaa gubdi, nama oromoo buttee maallaqa guddaa guurratti, bu'uuealen misoomaa akka hin hojjatamne gooti, ambulaansii gubdi, duuba kuni akkamitti dhiibbaa siyaas-dinagdee hin qabaanne silaa?",Negative,0
3344,haqa jiru kun,Positive,2
455,"Sammuu mucaa kanaa keessaa egereen Oromoo akka Abdii qabun arge....bara Dargaggeesi manca'e keessa nama akkasii arguun carroomudha,,,,,Maree Korner eebbifamaa",Positive,2
3184,nuf jiraadhu my legand kan akka keeti lama osoo nuuf ta'e,Positive,2
8523,@AbiyAhmedAli Awalatee OPDO Waggaa tokkoo keessatii oromoodhaf hin tatuu atii Si.agaree jira Ummataa Nafxanyaa Malee wal Aggarree Yaa Nafxanyaa Anggoo Jawarii Dabarssii Daffii ? https://t.co/2mp3huMyzg,Negative,0
5825,Jawar Afuuftuu lebaa,Negative,0
3409,mucaa horii kanna durra ofi illali nama gorsi,Negative,0
8308,Aboo barumsi kee nama hin gaaluu gababisite hin barsiiftuu,Negative,0
7325,Asmif maltu qoricha naf himi pls,Neutral,1
2471,malo malifi gara nama balechituu kaa,Negative,0
3873,mucaan waayi doormiitti guyyaa tokko na ilaalchise ergasii hordofuun jalqabe. diraamaa bareedadha.,Positive,2
5493,Kanaafuu maal gochu qabna re abbaa Arfaasee ,Negative,0
6060,Jawar Mohammed  Ethiopia Ajandaa Ofii godhachuu qabdi Dhimma Asab Ajandaa Arab Emireetiin deemu hin qabdu yaada dhugaati dhaggeeffadheen jira guutuu isaa,Positive,2
7773,Attii akkamittii godhamittaa?,Negative,0
7220,"Dr.yeroo baayyee dhiirootin, dhibee daddarbaan kaneen Akka dhukkuba dhirra,Choopxoo,HIV,fi kkf dafaan dhiroota argatuu,maliif?",Neutral,1
7278,Dr. Please Dhukkubba Onnee irratii Gorsaa nuuf ladhaa,Neutral,1
9850,dhugaa dubbachuuf baay'een Si galateeffadha. irraa fayyadameera,Neutral,1
9296,Essa Jiraaata Atii Hin Dubbatumooo Maaliiif,Neutral,1
7694,Eergaa hin dabarsuu?,Negative,0
853,caayaa n unyen qotebulaa amboo otuuqoratee,Neutral,1
4906,Masha Allah,Positive,2
4300,Ameen Ameen Ameen Ameen Ameen Ameen Ameen Ameen Ameen Ameen Ameen Ameen Ameen Ameen Ameen Ameen Ameen Ameen Ameen Ameen Ameen Ameen Ameen Ameen Ameen Ameen Ameen Ameen Ameen Ameen Ameen Ameen Ameen Ameen Ameen Ameen Ameen waqayyoo sagalee jireenyaa siyaa dhageessisu obbooleessa keenya Eebbifami ❤❤❤❤ faaruu ergamoota kan miira kakaasuu kan lafee jajjabeessuu kan dina keenya dabiiloosin gubee barbaadeessuu siyaa dhageessisu,Positive,2
3593,taun qabu kana gad hin dhisiin male gammee,Positive,2
901,Galoo koo gootaa Kenya nufi jiradhuu ,Positive,2
1857,Itii foofi yaada gariidha,Positive,2
